                                                  

     Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
   1.5,   -150.1742074,   -151.2116816,   -134.6346416,   -135.3732736,   -15.68703503,   -15.86622096
   1.6,   -150.2480751,   -151.2747883,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.7,   -150.2904091,   -151.3053962,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.8,   -150.3123195,   -151.3169357,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.9,   -150.3211648,   -151.3176795,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.0,   -150.3217577,   -151.3125400,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.1,   -150.3172398,   -151.3043970,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.2,   -150.3096610,   -151.2949835,      0.0000000,      0.0000000,     0.00000000,     0.00000000
                                                  
