z,bind
1.4,-0.0010425600000002477
1.5,-0.030141070000000103
1.6,-0.04633061000000016
1.7,-0.05362896000000028
1.8,-0.05488167000000044
1.9,-0.0521023500000003
2.0,-0.04671470999999994
2.1,-0.0397262000000006
2.2,-0.0318521100000001
