SCF,GAPS
-5.265647,0.0
-5.253235,0.012412000000000312
-4.914336,0.3513110000000008
-4.963327,0.3023200000000008
-4.738496,0.5271510000000008
-4.403404,0.8622430000000003
-4.117465,1.1481820000000003
-4.004369,1.2612780000000008
-3.842671,1.4229760000000002
-3.563054,1.7025930000000002
-3.210234,2.0554130000000006
-1.998969,3.2666780000000006
-1.511225,3.7544220000000004
-0.986259,4.279388000000001
-0.726009,4.539638
