SCF,GAPS
-20095.575485,0.0
-20095.575218,0.00026699999943957664
-20095.342734,0.23275099999955273
-20095.269295,0.3061900000029709
-20095.161995,0.41349000000263914
-20094.712354,0.8631310000018857
-20094.556018,1.019467000001896
-20094.337574,1.2379110000001674
-20094.183982,1.391503000002558
-20093.882366,1.6931189999995695
-20093.672812,1.9026730000005045
-20092.493943,3.0815419999998994
-20092.176247,3.3992380000017874
-20091.727393,3.848092000000179
-20091.599946,3.9755390000027546
