                1  1111000000                  0.0507   -0.2251    0.0000
                3  1100011000                  0.4928    0.7020    0.0000
                6  0001111000                  0.0203   -0.1424    0.0000
                8  0011010100                  0.0013   -0.0355    0.0000
                9  0100110100                  0.0253    0.1592    0.0000
               10  0110001100                  0.0814   -0.2853    0.0000
               12  1001010010                  0.0286   -0.1690    0.0000
               14  0101001010                  0.0123   -0.1109    0.0000
               15  1000101010                  0.0456   -0.2136    0.0000
               17  1010000110                  0.0013   -0.0355    0.0000
               18  0011000110                  0.0072    0.0851    0.0000
               19  0100100110                  0.0024    0.0486    0.0000
               20  0000011110                  0.0507   -0.2251    0.0000
               22  0101010001                  0.0456   -0.2136    0.0000
               23  1000110001                  0.0656   -0.2562    0.0000
               24  0001110001                  0.0013   -0.0355    0.0000
               25  1010001001                  0.0253    0.1592    0.0000
               26  0011001001                  0.0024    0.0486    0.0000
               29  0010100101                  0.0072    0.0851    0.0000
               30  1100000011                  0.0203   -0.1424    0.0000
               32  1000100011                  0.0013   -0.0355    0.0000
               33  0001100011                  0.0072    0.0851    0.0000
