                                                  

       SCF,CCSD
   -30.34329725,   -30.56061720
   -30.30479816,   -30.49484148
   -30.27367747,   -30.45916631
   -30.16872377,   -30.35449446
   -30.09651797,   -30.26520680
   -29.78520498,   -29.95377297
                                                  
