z,bind
1.3,0.03608889000000015
1.4,-0.020463689999999812
1.5,-0.05573746000000057
1.6,-0.07618472000000065
1.7,-0.08639277999999984
1.8,-0.08961310000000033
1.9,-0.0881455400000003
2.0,-0.08361814000000056
2.1,-0.07718494000000053
2.2,-0.06966739000000033
