z,bind
1.5,0.08063302999999777
1.6,-0.034219580000002026
1.7,-0.09815380999999945
1.8,-0.1291233399999996
1.9,-0.13925705000000121
2.0,-0.1367217899999993
2.1,-0.12709918999999914
2.2,-0.11474941000000172
