                                                  

       SCF,CCSD
   -30.34731163,   -30.63103447
   -30.30902771,   -30.56408079
   -30.27777164,   -30.54530780
   -30.17281076,   -30.42231957
   -30.10068054,   -30.35143335
   -29.78920245,   -30.01789983
                                                  
