     Z,SCF  ,CCSD
   1.5,   -17901.70420,   -17905.19821
   1.6,   -17901.74589,   -17905.24706
   1.7,   -17901.75410,   -17905.26319
   1.8,   -17901.74303,   -17905.26042
   1.9,   -17901.72189,   -17905.24759
