     Z,SCF,CCSD
   1.5,   -119.3869468,   -120.3288551
   1.6,   -119.4266780,   -120.3766680
   1.7,   -119.4336594,   -120.3922302
   1.8,   -119.4218721,   -120.3892648
   1.9,   -119.4003754,   -120.3766006
