z,bind
1.3,0.012512690000000215
1.4,-0.035254859999999444
1.5,-0.06437257999999979
1.6,-0.08055123999999936
1.7,-0.08783482999999948
1.8,-0.08908646999999992
1.9,-0.08633024999999972
2.0,-0.08099820999999985
2.1,-0.07410401999999927
2.2,-0.06636871999999994
