                 1  1110111100                  0.0617   -0.2484    0.0000
                 2  1101111010                  0.0617    0.2484    0.0000
                 3  0111111010                  0.0172   -0.1312    0.0000
                 4  1111010110                  0.0134   -0.1155    0.0000
                 5  1011110110                  0.0054   -0.0733    0.0000
                 6  1101101110                  0.0387    0.1967    0.0000
                 7  0111101110                  0.0054    0.0733    0.0000
                 8  1111011001                  0.3085    0.5554    0.0000
                10  1110110101                  0.1271   -0.3565    0.0000
                11  1111001101                  0.0215    0.1466    0.0000
                12  1011101101                  0.0716   -0.2675    0.0000
                13  1101110011                  0.0384   -0.1959    0.0000
                14  0111110011                  0.0573    0.2393    0.0000
                15  1101100111                  0.0036    0.0598    0.0000
                16  0111100111                  0.0810   -0.2846    0.0000
                18  0011011111                  0.0447    0.2115    0.0000
                19  0100111111                  0.0430   -0.2074    0.0000
