z,bind
1.5,-0.008634709999999046
1.6,-0.08613052999999837
1.7,-0.12685017000000087
1.8,-0.1436065599999985
1.9,-0.14520643999999905
2.0,-0.13770794999999936
2.1,-0.12538813000000104
2.2,-0.11198418000000032
