                                                  

     Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
   1.5,-19087.11571,-19088.16983,-19012.51200,-19013.17863,-74.85920120,-75.03694110
   1.6,-19087.24595,-19088.23830,
   1.7,-19087.31854,-19088.27279,
   1.8,-19087.35483,-19088.28720,
   1.9,-19087.36850,-19088.29007,
   2.0,-19087.36823,-19088.28647,
   2.1,-19087.35954,-19088.27938,
   2.2,-19087.34593,-19088.27060,
                                                  
        
  

