Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.985,-142.1928557,-143.1697683,-126.4766215,-127.2329466,-15.68718916,-15.86568094
1.935,-142.1917486,-143.1725042
1.885,-142.1889075,-143.1743321
1.835,-142.1839446,-143.1749548
1.785,-142.1764116,-143.1739698
1.735,-142.1657988,-143.1708305
1.685,-142.1515368,-143.1647808
1.635,-142.1329999,-143.1548415
1.585,-142.1095069,-143.1397818
1.535,-142.0803246,-143.1181002
1.485,-142.0447218,-143.0879435
