z,bind
1.5,0.08379724999999993
1.6,-0.03130880000000147
1.7,-0.09332996999999921
1.8,-0.12224103000000142
1.9,-0.13095270999999897
2.0,-0.12778284999999912
2.1,-0.11825367000000142
2.2,-0.10684419000000034
