        SCF,CCSD
   -126.63390425,   -127.38233810
   -126.62823788,   -127.39446014
   -126.62833391,   -127.35037823
   -126.55080092,   -127.26847541
   -126.39615734,   -127.07512239
   -126.30675168,   -126.96410876
   -125.75311734,   -126.36622120
   -124.60836798,   -125.16641165
   -122.91309340,   -123.42304316
   -120.67359118,   -121.12854330
    -98.41822454,    -98.73563366
    -69.60705600,    -69.76961770
    -32.20235088,    -32.27493539
