                        1  1111011110                  0.1713    0.4139    0.0000
                        2  1110111101                  0.1714    0.4140    0.0000
                        4  1101111011                  0.1714    0.4140    0.0000
                        7  1011110111                  0.2429   -0.4928    0.0000
                        9  0111101111                  0.2430   -0.4930    0.0000
