Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.3,-121.6341935,-122.3717822,-121.0859624,-121.7647953,-0.49982987,-0.49982987
1.4,-121.6574456,-122.3922264
1.5,-121.6668081,-122.3987182
1.6,-121.6674171,-122.3965643
1.7,-121.6625906,-122.3892315
1.8,-121.6544821,-122.3789772
