Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.3,-119.0529163,-119.7842462,-118.5086609,-119.1799531,-0.49982987,-0.49982987
1.4,-119.0754144,-119.8044388
1.5,-119.0841857,-119.8107658
1.6,-119.0843473,-119.8085250
1.7,-119.0791970,-119.8011631
1.8,-119.0708681,-119.7909349
