z,bind
1.2,-0.0499425299999664
1.3,-0.09124613000001525
1.4,-0.11102402999996663
1.5,-0.11743332999996803
1.6,-0.11564802999997348
1.7,-0.10900092999999267
1.8,-0.0996630299999729
1.9,-0.08904492999998503
2.0,-0.07806352999996513
