z,bind
1.3,0.05290573999999981
1.4,-0.011979939999999911
1.5,-0.052888260000000575
1.6,-0.07698643999999988
1.7,-0.08942923000000047
1.8,-0.09389857000000046
1.9,-0.09301313000000022
2.0,-0.08862857000000013
2.1,-0.08205939000000051
2.2,-0.07423727000000035
