               1  1110100000                  0.0526   -0.2293    0.0000
               3  1100011000                  0.4754   -0.6895    0.0000
               6  0011011000                  0.0210    0.1450    0.0000
               8  1010010100                  0.0124    0.1113    0.0000
               9  0101010100                  0.0473   -0.2176    0.0000
              11  0110001100                  0.0291    0.1705    0.0000
              13  0100110010                  0.0263   -0.1622    0.0000
              14  0010110010                  0.0026   -0.0508    0.0000
              16  1010001010                  0.0473   -0.2176    0.0000
              17  0101001010                  0.0672    0.2593    0.0000
              18  0011001010                  0.0014   -0.0371    0.0000
              19  1100000110                  0.0210    0.1450    0.0000
              21  0101000110                  0.0014   -0.0371    0.0000
              22  0011000110                  0.0077   -0.0875    0.0000
              23  1000110001                  0.0835    0.2889    0.0000
              25  1001001001                  0.0263   -0.1622    0.0000
              27  0010101001                  0.0014    0.0371    0.0000
              28  1001000101                  0.0026   -0.0508    0.0000
              29  0100100101                  0.0014    0.0371    0.0000
              30  0010100101                  0.0077   -0.0875    0.0000
              31  0000011101                  0.0526   -0.2293    0.0000
              33  0001100011                  0.0077   -0.0875    0.0000
