0: output to I.dmc.o
sending branch: 0.066677
Finding out where to send: 0.000386
sending walkers:6e-06
matching: 0.002958
sending branch: 0.07199
Finding out where to send: 0.000287
sending walkers:6e-06
matching: 0.002983
sending branch: 0.067845
Finding out where to send: 0.00028
sending walkers:7e-06
matching: 0.002952
sending branch: 0.068518
Finding out where to send: 0.00038
sending walkers:7e-06
matching: 0.003003
sending branch: 0.186826
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.003036
sending branch: 0.198274
Finding out where to send: 0.000399
sending walkers:7e-06
matching: 0.003012
sending branch: 0.38929
Finding out where to send: 0.000303
sending walkers:6e-06
matching: 0.003089
sending branch: 0.097961
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.003078
sending branch: 0.326083
Finding out where to send: 0.000285
sending walkers:8e-06
matching: 0.003025
sending branch: 0.067332
Finding out where to send: 0.000279
sending walkers:8e-06
matching: 0.00305
sending branch: 0.21212
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.003029
sending branch: 0.068336
Finding out where to send: 0.000298
sending walkers:6e-06
matching: 0.002965
sending branch: 0.136791
Finding out where to send: 0.000295
sending walkers:7e-06
matching: 0.002999
sending branch: 0.093186
Finding out where to send: 0.000289
sending walkers:6e-06
matching: 0.003032
sending branch: 0.070748
Finding out where to send: 0.000284
sending walkers:6e-06
matching: 0.002992
sending branch: 0.237835
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.002989
sending branch: 0.242927
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.003021
sending branch: 0.084074
Finding out where to send: 0.000296
sending walkers:8e-06
matching: 0.003062
sending branch: 0.0823
Finding out where to send: 0.000287
sending walkers:6e-06
matching: 0.002962
sending branch: 0.163985
Finding out where to send: 0.000287
sending walkers:5e-06
matching: 0.002997
sending branch: 0.071282
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.00299
sending branch: 0.363736
Finding out where to send: 0.000298
sending walkers:7e-06
matching: 0.002936
sending branch: 0.312534
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.003044
sending branch: 0.096502
Finding out where to send: 0.000275
sending walkers:7e-06
matching: 0.00294
sending branch: 0.473191
Finding out where to send: 0.000285
sending walkers:7e-06
matching: 0.002996
sending branch: 0.07001
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.003001
sending branch: 0.068303
Finding out where to send: 0.000296
sending walkers:9e-06
matching: 0.003044
sending branch: 0.068825
Finding out where to send: 0.000295
sending walkers:7e-06
matching: 0.002987
sending branch: 0.068673
Finding out where to send: 0.000292
sending walkers:7e-06
matching: 0.003014
sending branch: 0.216552
Finding out where to send: 0.000289
sending walkers:6e-06
matching: 0.002933
sending branch: 0.069296
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.002954
sending branch: 0.069048
Finding out where to send: 0.000281
sending walkers:7e-06
matching: 0.002982
sending branch: 0.068094
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.00294
sending branch: 0.071647
Finding out where to send: 0.000292
sending walkers:8e-06
matching: 0.003075
sending branch: 0.070498
Finding out where to send: 0.000294
sending walkers:8e-06
matching: 0.002934
sending branch: 0.066172
Finding out where to send: 0.000273
sending walkers:7e-06
matching: 0.002995
sending branch: 0.066559
Finding out where to send: 0.000284
sending walkers:6e-06
matching: 0.003046
sending branch: 0.068398
Finding out where to send: 0.000294
sending walkers:6e-06
matching: 0.002996
sending branch: 0.068195
Finding out where to send: 0.000297
sending walkers:7e-06
matching: 0.003004
sending branch: 0.128063
Finding out where to send: 0.000282
sending walkers:8e-06
matching: 0.003006
sending branch: 0.477588
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.002993
sending branch: 0.068773
Finding out where to send: 0.000296
sending walkers:8e-06
matching: 0.002976
sending branch: 0.070072
Finding out where to send: 0.000284
sending walkers:7e-06
matching: 0.00298
sending branch: 0.068993
Finding out where to send: 0.000291
sending walkers:8e-06
matching: 0.002978
sending branch: 0.071549
Finding out where to send: 0.000299
sending walkers:8e-06
matching: 0.002937
sending branch: 0.06897
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.00307
sending branch: 0.067571
Finding out where to send: 0.000279
sending walkers:5e-06
matching: 0.002988
sending branch: 0.069064
Finding out where to send: 0.000274
sending walkers:7e-06
matching: 0.003
sending branch: 0.071748
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.003062
sending branch: 0.068829
Finding out where to send: 0.000267
sending walkers:6e-06
matching: 0.003081
sending branch: 0.071457
Finding out where to send: 0.000286
sending walkers:8e-06
matching: 0.003035
sending branch: 0.068065
Finding out where to send: 0.000293
sending walkers:8e-06
matching: 0.002961
sending branch: 0.192253
Finding out where to send: 0.000281
sending walkers:7e-06
matching: 0.003037
sending branch: 0.334707
Finding out where to send: 0.00029
sending walkers:7e-06
matching: 0.003007
sending branch: 0.068175
Finding out where to send: 0.000299
sending walkers:8e-06
matching: 0.002995
sending branch: 0.104705
Finding out where to send: 0.0004
sending walkers:7e-06
matching: 0.003045
sending branch: 0.364503
Finding out where to send: 0.000281
sending walkers:7e-06
matching: 0.003025
sending branch: 0.101423
Finding out where to send: 0.000386
sending walkers:6e-06
matching: 0.002986
sending branch: 0.072542
Finding out where to send: 0.000456
sending walkers:7e-06
matching: 0.002911
sending branch: 0.070213
Finding out where to send: 0.000331
sending walkers:7e-06
matching: 0.002993
sending branch: 0.068829
Finding out where to send: 0.000343
sending walkers:9e-06
matching: 0.003029
sending branch: 0.067667
Finding out where to send: 0.000328
sending walkers:6e-06
matching: 0.003
sending branch: 0.06768
Finding out where to send: 0.000349
sending walkers:9e-06
matching: 0.002977
sending branch: 0.29354
Finding out where to send: 0.000326
sending walkers:7e-06
matching: 0.0029
sending branch: 0.067889
Finding out where to send: 0.000293
sending walkers:8e-06
matching: 0.00296
sending branch: 0.285323
Finding out where to send: 0.000312
sending walkers:7e-06
matching: 0.002975
sending branch: 0.069087
Finding out where to send: 0.000292
sending walkers:9e-06
matching: 0.003025
sending branch: 0.073356
Finding out where to send: 0.000294
sending walkers:8e-06
matching: 0.003027
sending branch: 0.067682
Finding out where to send: 0.000286
sending walkers:6e-06
matching: 0.003014
sending branch: 0.067536
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.003
sending branch: 0.076961
Finding out where to send: 0.000294
sending walkers:1.3e-05
matching: 0.003068
sending branch: 0.082385
Finding out where to send: 0.000284
sending walkers:8e-06
matching: 0.002987
sending branch: 0.248209
Finding out where to send: 0.000384
sending walkers:9e-06
matching: 0.003005
sending branch: 0.310653
Finding out where to send: 0.000289
sending walkers:9e-06
matching: 0.003036
sending branch: 0.10809
Finding out where to send: 0.000276
sending walkers:6e-06
matching: 0.003032
sending branch: 0.11124
Finding out where to send: 0.00028
sending walkers:6e-06
matching: 0.003021
sending branch: 0.255605
Finding out where to send: 0.000303
sending walkers:7e-06
matching: 0.002919
sending branch: 0.070965
Finding out where to send: 0.000288
sending walkers:8e-06
matching: 0.003077
sending branch: 0.068146
Finding out where to send: 0.000286
sending walkers:6e-06
matching: 0.002992
sending branch: 0.068091
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.00298
sending branch: 0.460704
Finding out where to send: 0.000285
sending walkers:7e-06
matching: 0.002917
sending branch: 0.199495
Finding out where to send: 0.000277
sending walkers:6e-06
matching: 0.002973
sending branch: 0.071642
Finding out where to send: 0.00029
sending walkers:7e-06
matching: 0.00301
sending branch: 0.073963
Finding out where to send: 0.000289
sending walkers:8e-06
matching: 0.002992
sending branch: 0.120296
Finding out where to send: 0.000276
sending walkers:9e-06
matching: 0.002969
sending branch: 0.191879
Finding out where to send: 0.000294
sending walkers:6e-06
matching: 0.00304
sending branch: 0.234185
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.003006
sending branch: 0.12825
Finding out where to send: 0.000293
sending walkers:8e-06
matching: 0.002987
sending branch: 0.068469
Finding out where to send: 0.00029
sending walkers:6e-06
matching: 0.003175
sending branch: 0.303717
Finding out where to send: 0.000273
sending walkers:6e-06
matching: 0.002998
sending branch: 0.069666
Finding out where to send: 0.000393
sending walkers:7e-06
matching: 0.003018
sending branch: 0.320983
Finding out where to send: 0.000278
sending walkers:7e-06
matching: 0.00304
sending branch: 0.069219
Finding out where to send: 0.000285
sending walkers:6e-06
matching: 0.003022
sending branch: 0.071823
Finding out where to send: 0.000371
sending walkers:6e-06
matching: 0.003029
sending branch: 0.325816
Finding out where to send: 0.000303
sending walkers:6e-06
matching: 0.003053
sending branch: 0.19481
Finding out where to send: 0.000276
sending walkers:8e-06
matching: 0.002972
sending branch: 0.071284
Finding out where to send: 0.000275
sending walkers:7e-06
matching: 0.002997
sending branch: 0.069085
Finding out where to send: 0.000289
sending walkers:1.2e-05
matching: 0.002978
sending branch: 0.06837
Finding out where to send: 0.000282
sending walkers:7e-06
matching: 0.003002
sending branch: 0.096616
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.003009
sending branch: 0.068381
Finding out where to send: 0.00028
sending walkers:7e-06
matching: 0.003048
sending branch: 0.074691
Finding out where to send: 0.000291
sending walkers:7e-06
matching: 0.003018
sending branch: 0.069282
Finding out where to send: 0.00029
sending walkers:8e-06
matching: 0.003012
sending branch: 0.068078
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.002987
sending branch: 0.316876
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.002957
sending branch: 0.188821
Finding out where to send: 0.00042
sending walkers:6e-06
matching: 0.003033
sending branch: 0.319154
Finding out where to send: 0.000282
sending walkers:6e-06
matching: 0.002939
sending branch: 0.068479
Finding out where to send: 0.000295
sending walkers:7e-06
matching: 0.003037
sending branch: 0.175818
Finding out where to send: 0.000283
sending walkers:7e-06
matching: 0.002978
sending branch: 0.504342
Finding out where to send: 0.000289
sending walkers:8e-06
matching: 0.00291
sending branch: 0.374011
Finding out where to send: 0.0003
sending walkers:1.1e-05
matching: 0.003
sending branch: 0.081572
Finding out where to send: 0.000285
sending walkers:8e-06
matching: 0.00298
sending branch: 0.371221
Finding out where to send: 0.000295
sending walkers:8e-06
matching: 0.003014
sending branch: 0.06778
Finding out where to send: 0.000274
sending walkers:8e-06
matching: 0.002969
sending branch: 0.224758
Finding out where to send: 0.000285
sending walkers:7e-06
matching: 0.00294
sending branch: 0.356339
Finding out where to send: 0.000286
sending walkers:9e-06
matching: 0.002991
sending branch: 0.257101
Finding out where to send: 0.000283
sending walkers:6e-06
matching: 0.003095
sending branch: 0.068423
Finding out where to send: 0.000291
sending walkers:7e-06
matching: 0.003003
sending branch: 0.178075
Finding out where to send: 0.000285
sending walkers:6e-06
matching: 0.002971
sending branch: 0.195651
Finding out where to send: 0.000282
sending walkers:7e-06
matching: 0.003128
sending branch: 0.195701
Finding out where to send: 0.000427
sending walkers:7e-06
matching: 0.003063
sending branch: 0.067976
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.003038
sending branch: 0.236586
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.003048
sending branch: 0.06832
Finding out where to send: 0.00028
sending walkers:7e-06
matching: 0.003009
sending branch: 0.06969
Finding out where to send: 0.000269
sending walkers:8e-06
matching: 0.00299
sending branch: 0.073495
Finding out where to send: 0.000297
sending walkers:6e-06
matching: 0.003033
sending branch: 0.068084
Finding out where to send: 0.000282
sending walkers:8e-06
matching: 0.002947
sending branch: 0.06988
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.003045
sending branch: 0.068191
Finding out where to send: 0.000288
sending walkers:8e-06
matching: 0.003008
sending branch: 0.193354
Finding out where to send: 0.000299
sending walkers:6e-06
matching: 0.002989
sending branch: 0.340982
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.003014
sending branch: 0.067495
Finding out where to send: 0.000303
sending walkers:6e-06
matching: 0.003017
sending branch: 0.06796
Finding out where to send: 0.000296
sending walkers:7e-06
matching: 0.003004
sending branch: 0.097811
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.003094
sending branch: 0.070882
Finding out where to send: 0.000406
sending walkers:8e-06
matching: 0.002991
sending branch: 0.071777
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.002992
sending branch: 0.233997
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.002985
sending branch: 0.066742
Finding out where to send: 0.000387
sending walkers:6e-06
matching: 0.003017
sending branch: 0.076888
Finding out where to send: 0.000289
sending walkers:8e-06
matching: 0.003107
sending branch: 0.271103
Finding out where to send: 0.000296
sending walkers:8e-06
matching: 0.002989
sending branch: 0.157152
Finding out where to send: 0.000291
sending walkers:6e-06
matching: 0.003022
sending branch: 0.338983
Finding out where to send: 0.000292
sending walkers:7e-06
matching: 0.002932
sending branch: 0.17312
Finding out where to send: 0.000378
sending walkers:6e-06
matching: 0.003048
sending branch: 0.284804
Finding out where to send: 0.000278
sending walkers:7e-06
matching: 0.002991
sending branch: 0.07342
Finding out where to send: 0.000276
sending walkers:6e-06
matching: 0.003006
sending branch: 0.311354
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.002972
sending branch: 0.101592
Finding out where to send: 0.000286
sending walkers:8e-06
matching: 0.003008
sending branch: 0.152117
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.002967
1: Write took 0 seconds
sending branch: 0.233849
Finding out where to send: 0.000271
sending walkers:1.6e-05
matching: 0.003012
sending branch: 0.067919
Finding out where to send: 0.000298
sending walkers:8e-06
matching: 0.003004
sending branch: 0.129484
Finding out where to send: 0.000305
sending walkers:7e-06
matching: 0.003032
sending branch: 0.278239
Finding out where to send: 0.000274
sending walkers:7e-06
matching: 0.003
sending branch: 0.06736
Finding out where to send: 0.000291
sending walkers:6e-06
matching: 0.002953
sending branch: 0.070622
Finding out where to send: 0.000289
sending walkers:8e-06
matching: 0.003053
sending branch: 0.069155
Finding out where to send: 0.000393
sending walkers:7e-06
matching: 0.003103
sending branch: 0.067321
Finding out where to send: 0.000282
sending walkers:7e-06
matching: 0.003012
sending branch: 0.070709
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.002948
sending branch: 0.067835
Finding out where to send: 0.000292
sending walkers:6e-06
matching: 0.002957
sending branch: 0.069576
Finding out where to send: 0.000272
sending walkers:6e-06
matching: 0.002984
sending branch: 0.067104
Finding out where to send: 0.000292
sending walkers:7e-06
matching: 0.003067
sending branch: 0.066775
Finding out where to send: 0.000275
sending walkers:7e-06
matching: 0.003022
sending branch: 0.066396
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.002998
sending branch: 0.06711
Finding out where to send: 0.000393
sending walkers:7e-06
matching: 0.003007
sending branch: 0.234127
Finding out where to send: 0.000288
sending walkers:8e-06
matching: 0.002978
sending branch: 0.206981
Finding out where to send: 0.000299
sending walkers:8e-06
matching: 0.002957
sending branch: 0.070179
Finding out where to send: 0.000282
sending walkers:6e-06
matching: 0.002991
sending branch: 0.066371
Finding out where to send: 0.000292
sending walkers:6e-06
matching: 0.002975
sending branch: 0.297552
Finding out where to send: 0.000286
sending walkers:6e-06
matching: 0.003022
sending branch: 0.067632
Finding out where to send: 0.000294
sending walkers:7e-06
matching: 0.003078
sending branch: 0.066941
Finding out where to send: 0.000294
sending walkers:7e-06
matching: 0.003
sending branch: 0.159698
Finding out where to send: 0.000313
sending walkers:7e-06
matching: 0.003024
sending branch: 0.080937
Finding out where to send: 0.000291
sending walkers:6e-06
matching: 0.003002
sending branch: 0.073186
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.002927
sending branch: 0.071752
Finding out where to send: 0.00029
sending walkers:6e-06
matching: 0.002908
sending branch: 0.068977
Finding out where to send: 0.000291
sending walkers:7e-06
matching: 0.00299
sending branch: 0.067764
Finding out where to send: 0.000277
sending walkers:7e-06
matching: 0.003008
sending branch: 0.069118
Finding out where to send: 0.00029
sending walkers:7e-06
matching: 0.002977
sending branch: 0.322084
Finding out where to send: 0.000281
sending walkers:7e-06
matching: 0.003033
sending branch: 0.068296
Finding out where to send: 0.000306
sending walkers:7e-06
matching: 0.003023
sending branch: 0.067484
Finding out where to send: 0.000284
sending walkers:8e-06
matching: 0.003054
sending branch: 0.068293
Finding out where to send: 0.000281
sending walkers:7e-06
matching: 0.003049
sending branch: 0.173715
Finding out where to send: 0.00031
sending walkers:7e-06
matching: 0.003164
sending branch: 0.337492
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.003023
sending branch: 0.069145
Finding out where to send: 0.000379
sending walkers:7e-06
matching: 0.00304
sending branch: 0.067361
Finding out where to send: 0.000295
sending walkers:7e-06
matching: 0.002992
sending branch: 0.067494
Finding out where to send: 0.000296
sending walkers:6e-06
matching: 0.003026
sending branch: 0.442028
Finding out where to send: 0.000407
sending walkers:6e-06
matching: 0.003011
sending branch: 0.316019
Finding out where to send: 0.000292
sending walkers:7e-06
matching: 0.003025
sending branch: 0.068206
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.002954
sending branch: 0.068531
Finding out where to send: 0.000289
sending walkers:6e-06
matching: 0.002987
sending branch: 0.070781
Finding out where to send: 0.000294
sending walkers:7e-06
matching: 0.003016
sending branch: 0.071567
Finding out where to send: 0.000287
sending walkers:8e-06
matching: 0.002918
sending branch: 0.067055
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.002994
sending branch: 0.130301
Finding out where to send: 0.000273
sending walkers:6e-06
matching: 0.003077
sending branch: 0.06608
Finding out where to send: 0.000288
sending walkers:8e-06
matching: 0.003032
sending branch: 0.067366
Finding out where to send: 0.000281
sending walkers:6e-06
matching: 0.003025
sending branch: 0.162078
Finding out where to send: 0.000283
sending walkers:7e-06
matching: 0.00305
sending branch: 0.323172
Finding out where to send: 0.000298
sending walkers:8e-06
matching: 0.002978
sending branch: 0.18558
Finding out where to send: 0.000296
sending walkers:7e-06
matching: 0.002973
sending branch: 0.071594
Finding out where to send: 0.000295
sending walkers:6e-06
matching: 0.003079
sending branch: 0.082719
Finding out where to send: 0.000306
sending walkers:7e-06
matching: 0.003064
sending branch: 0.120588
Finding out where to send: 0.000286
sending walkers:6e-06
matching: 0.003033
sending branch: 0.067208
Finding out where to send: 0.000296
sending walkers:8e-06
matching: 0.003018
sending branch: 0.067662
Finding out where to send: 0.000285
sending walkers:7e-06
matching: 0.003041
sending branch: 0.066951
Finding out where to send: 0.000392
sending walkers:7e-06
matching: 0.003059
sending branch: 0.069109
Finding out where to send: 0.000283
sending walkers:7e-06
matching: 0.002995
sending branch: 0.092403
Finding out where to send: 0.000286
sending walkers:6e-06
matching: 0.003038
sending branch: 0.070292
Finding out where to send: 0.000291
sending walkers:6e-06
matching: 0.003011
sending branch: 0.06939
Finding out where to send: 0.000299
sending walkers:8e-06
matching: 0.002992
sending branch: 0.066658
Finding out where to send: 0.000288
sending walkers:8e-06
matching: 0.003005
sending branch: 0.280858
Finding out where to send: 0.000287
sending walkers:6e-06
matching: 0.003107
sending branch: 0.067374
Finding out where to send: 0.000291
sending walkers:9e-06
matching: 0.002987
sending branch: 0.09224
Finding out where to send: 0.000277
sending walkers:7e-06
matching: 0.003128
sending branch: 0.323919
Finding out where to send: 0.000317
sending walkers:8e-06
matching: 0.00303
sending branch: 0.360979
Finding out where to send: 0.000299
sending walkers:7e-06
matching: 0.002975
sending branch: 0.070468
Finding out where to send: 0.000294
sending walkers:9e-06
matching: 0.00293
sending branch: 0.070298
Finding out where to send: 0.000286
sending walkers:8e-06
matching: 0.002992
sending branch: 0.067782
Finding out where to send: 0.000296
sending walkers:7e-06
matching: 0.003072
sending branch: 0.068823
Finding out where to send: 0.000282
sending walkers:7e-06
matching: 0.003093
sending branch: 0.095795
Finding out where to send: 0.000297
sending walkers:7e-06
matching: 0.003042
sending branch: 0.218384
Finding out where to send: 0.000286
sending walkers:6e-06
matching: 0.003088
sending branch: 0.066666
Finding out where to send: 0.000278
sending walkers:6e-06
matching: 0.002998
sending branch: 0.069333
Finding out where to send: 0.000287
sending walkers:8e-06
matching: 0.00297
sending branch: 0.065867
Finding out where to send: 0.00029
sending walkers:7e-06
matching: 0.003018
sending branch: 0.071641
Finding out where to send: 0.000284
sending walkers:7e-06
matching: 0.003025
sending branch: 0.070374
Finding out where to send: 0.000283
sending walkers:7e-06
matching: 0.002986
sending branch: 0.067878
Finding out where to send: 0.000301
sending walkers:7e-06
matching: 0.003026
sending branch: 0.083941
Finding out where to send: 0.000297
sending walkers:8e-06
matching: 0.002953
sending branch: 0.212565
Finding out where to send: 0.0003
sending walkers:6e-06
matching: 0.003044
sending branch: 0.281006
Finding out where to send: 0.000287
sending walkers:8e-06
matching: 0.002912
sending branch: 0.661405
Finding out where to send: 0.000293
sending walkers:7e-06
matching: 0.003053
sending branch: 0.325696
Finding out where to send: 0.000296
sending walkers:8e-06
matching: 0.00301
sending branch: 0.17818
Finding out where to send: 0.000392
sending walkers:6e-06
matching: 0.002942
sending branch: 0.142201
Finding out where to send: 0.000291
sending walkers:7e-06
matching: 0.002993
sending branch: 0.084018
Finding out where to send: 0.000287
sending walkers:6e-06
matching: 0.002994
sending branch: 0.067609
Finding out where to send: 0.000291
sending walkers:7e-06
matching: 0.002998
sending branch: 0.184975
Finding out where to send: 0.000295
sending walkers:9e-06
matching: 0.003043
sending branch: 0.068547
Finding out where to send: 0.000278
sending walkers:6e-06
matching: 0.003043
sending branch: 0.068144
Finding out where to send: 0.000287
sending walkers:7e-06
matching: 0.00299
sending branch: 0.07004
Finding out where to send: 0.000294
sending walkers:6e-06
matching: 0.002995
sending branch: 0.066838
Finding out where to send: 0.000398
sending walkers:6e-06
matching: 0.003035
sending branch: 0.371871
Finding out where to send: 0.000289
sending walkers:7e-06
matching: 0.003061
sending branch: 0.067524
Finding out where to send: 0.000315
sending walkers:8e-06
matching: 0.003033
sending branch: 0.068839
Finding out where to send: 0.000279
sending walkers:8e-06
matching: 0.002928
sending branch: 0.072567
Finding out where to send: 0.000283
sending walkers:6e-06
matching: 0.002959
sending branch: 0.07989
Finding out where to send: 0.000305
sending walkers:8e-06
matching: 0.002999
sending branch: 0.117059
Finding out where to send: 0.000309
sending walkers:7e-06
matching: 0.003001
sending branch: 0.158431
Finding out where to send: 0.000282
sending walkers:7e-06
matching: 0.003013
sending branch: 0.141494
Finding out where to send: 0.000294
sending walkers:8e-06
matching: 0.003091
sending branch: 0.069014
Finding out where to send: 0.000285
sending walkers:9e-06
matching: 0.002994
sending branch: 0.070614
Finding out where to send: 0.000285
sending walkers:7e-06
matching: 0.002997
sending branch: 0.066628
Finding out where to send: 0.000419
sending walkers:8e-06
matching: 0.00295
sending branch: 0.066847
Finding out where to send: 0.000302
sending walkers:6e-06
matching: 0.003031
sending branch: 0.269714
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.00305
sending branch: 0.175061
Finding out where to send: 0.000284
sending walkers:6e-06
matching: 0.002995
sending branch: 0.481478
Finding out where to send: 0.000299
sending walkers:7e-06
matching: 0.003046
sending branch: 0.069109
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.003037
sending branch: 0.07885
Finding out where to send: 0.000417
sending walkers:6e-06
matching: 0.003
sending branch: 0.21261
Finding out where to send: 0.000288
sending walkers:6e-06
matching: 0.003019
sending branch: 0.066394
Finding out where to send: 0.000282
sending walkers:6e-06
matching: 0.00299
sending branch: 0.274843
Finding out where to send: 0.000284
sending walkers:8e-06
matching: 0.003002
sending branch: 0.256013
Finding out where to send: 0.000279
sending walkers:7e-06
matching: 0.003048
sending branch: 0.14353
Finding out where to send: 0.000285
sending walkers:6e-06
matching: 0.003023
sending branch: 0.081477
Finding out where to send: 0.000309
sending walkers:6e-06
matching: 0.002997
sending branch: 0.069331
Finding out where to send: 0.000376
sending walkers:8e-06
matching: 0.003055
sending branch: 0.06723
Finding out where to send: 0.000276
sending walkers:6e-06
matching: 0.002974
sending branch: 0.068762
Finding out where to send: 0.000293
sending walkers:8e-06
matching: 0.003008
sending branch: 0.414078
Finding out where to send: 0.000429
sending walkers:7e-06
matching: 0.003025
sending branch: 0.067591
Finding out where to send: 0.000293
sending walkers:6e-06
matching: 0.002916
sending branch: 0.068331
Finding out where to send: 0.00029
sending walkers:7e-06
matching: 0.002996
sending branch: 0.067514
Finding out where to send: 0.000296
sending walkers:6e-06
matching: 0.003033
sending branch: 0.067462
Finding out where to send: 0.000288
sending walkers:6e-06
matching: 0.002995
sending branch: 0.070105
Finding out where to send: 0.000275
sending walkers:6e-06
matching: 0.003012
sending branch: 0.212302
Finding out where to send: 0.000286
sending walkers:7e-06
matching: 0.002922
sending branch: 0.197727
Finding out where to send: 0.000289
sending walkers:9e-06
matching: 0.003017
sending branch: 0.071052
Finding out where to send: 0.000295
sending walkers:8e-06
matching: 0.003042
sending branch: 0.125085
Finding out where to send: 0.00029
sending walkers:7e-06
matching: 0.00298
sending branch: 0.068485
Finding out where to send: 0.000283
sending walkers:6e-06
matching: 0.003146
sending branch: 0.298725
Finding out where to send: 0.00031
sending walkers:8e-06
matching: 0.002974
sending branch: 0.342538
Finding out where to send: 0.000286
sending walkers:8e-06
matching: 0.003016
sending branch: 0.066263
Finding out where to send: 0.000308
sending walkers:7e-06
matching: 0.002996
sending branch: 0.066344
Finding out where to send: 0.000272
sending walkers:9e-06
matching: 0.002993
sending branch: 0.070535
Finding out where to send: 0.000288
sending walkers:7e-06
matching: 0.003015
sending branch: 0.066671
Finding out where to send: 0.000295
sending walkers:9e-06
matching: 0.002998
sending branch: 0.24363
Finding out where to send: 0.000284
sending walkers:8e-06
matching: 0.002969
sending branch: 0.068845
Finding out where to send: 0.000283
sending walkers:8e-06
matching: 0.002993
sending branch: 0.082007
Finding out where to send: 0.000291
sending walkers:8e-06
matching: 0.003021
sending branch: 0.107132
Finding out where to send: 0.00029
sending walkers:8e-06
matching: 0.003048
sending branch: 0.06726
Finding out where to send: 0.000281
sending walkers:8e-06
matching: 0.003072
sending branch: 0.068875
Finding out where to send: 0.000293
sending walkers:6e-06
matching: 0.003016
sending branch: 0.431524
Finding out where to send: 0.000286
sending walkers:8e-06
matching: 0.003
sending branch: 0.215287
Finding out where to send: 0.000283
sending walkers:7e-06
matching: 0.003036
sending branch: 0.070622
Finding out where to send: 0.00028
sending walkers:7e-06
matching: 0.00298
sending branch: 0.173041
Finding out where to send: 0.000294
sending walkers:7e-06
matching: 0.003014
sending branch: 0.27681
Finding out where to send: 0.000291
sending walkers:8e-06
matching: 0.003024
sending branch: 0.232371
Finding out where to send: 0.000283
sending walkers:7e-06
matching: 0.003023
sending branch: 0.072378
Finding out where to send: 0.000285
sending walkers:9e-06
matching: 0.002951
sending branch: 0.067495
Finding out where to send: 0.000304
sending walkers:6e-06
matching: 0.003076
sending branch: 0.133462
Finding out where to send: 0.000297
sending walkers:9e-06
matching: 0.003026
sending branch: 0.310876
Finding out where to send: 0.000292
sending walkers:1e-05
matching: 0.003037
sending branch: 0.068471
Finding out where to send: 0.000288
sending walkers:6e-06
matching: 0.00295
sending branch: 0.071494
Finding out where to send: 0.000295
sending walkers:7e-06
matching: 0.002982
sending branch: 0.182276
Finding out where to send: 0.000289
sending walkers:8e-06
matching: 0.002946
sending branch: 0.067924
Finding out where to send: 0.000297
sending walkers:8e-06
matching: 0.002961
sending branch: 0.182295
Finding out where to send: 0.000288
sending walkers:6e-06
matching: 0.003198
sending branch: 0.099229
Finding out where to send: 0.000296
sending walkers:7e-06
matching: 0.003036
sending branch: 0.166894
Finding out where to send: 0.000284
sending walkers:7e-06
matching: 0.002999
sending branch: 0.067669
Finding out where to send: 0.000293
sending walkers:6e-06
matching: 0.00307
sending branch: 0.069788
Finding out where to send: 0.000302
sending walkers:7e-06
matching: 0.003183
sending branch: 0.098228
Finding out where to send: 0.00032
sending walkers:7e-06
matching: 0.003017
sending branch: 0.069589
Finding out where to send: 0.00031
