z,bind
1.2,-0.05081513000000293
1.3,-0.09180683000000933
1.4,-0.11135052999999495
1.5,-0.11758712999998899
1.6,-0.11567712999997959
1.7,-0.10894283000000293
1.8,-0.09954623000000062
1.9,-0.08889112999999249
2.0,-0.07788972999996624
