                                                  

       SCF,CCSD
   -30.31509795,   -30.53613756
   -30.27651689,   -30.47025468
   -30.24595563,   -30.43509495
   -30.14046980,   -30.32992142
   -30.06920652,   -30.24137603
   -29.75668206,   -29.92872506
                                                  
