z,bind
1.5,0.03721688999999806
1.6,-0.062405870000000974
1.7,-0.11697131999999932
1.8,-0.1419447900000037
1.9,-0.14805826999999994
2.0,-0.14270203000000237
2.1,-0.13102645000000201
2.2,-0.11719107999999956
