       1  1110111100                  0.0651   -0.2552    0.0000
       2  1101111010                  0.0651    0.2552    0.0000
       3  0111111010                  0.0160    0.1264    0.0000
       4  1111010110                  0.0136   -0.1166    0.0000
       5  1011110110                  0.0052   -0.0722    0.0000
       6  1101101110                  0.0360   -0.1896    0.0000
       7  0111101110                  0.0052    0.0722    0.0000
       8  1111011001                  0.3256   -0.5706    0.0000
      10  1110110101                  0.1217   -0.3489    0.0000
      11  1111001101                  0.0200    0.1413    0.0000
      12  1011101101                  0.0694   -0.2635    0.0000
      13  1101110011                  0.0377   -0.1941    0.0000
      14  0111110011                  0.0555   -0.2357    0.0000
      15  1101100111                  0.0035   -0.0589    0.0000
      16  0111100111                  0.0771   -0.2776    0.0000
      18  0011011111                  0.0434    0.2083    0.0000
      19  0100111111                  0.0400    0.1999    0.0000
