                                                  

       SCF,CCSD
   -11.17786475,   -11.35586773
   -10.94542677,   -11.10276701
   -11.26921084,   -11.47636375
   -10.82752318,   -10.97001977
   -10.38236818,   -10.61001348
   -10.48691518,   -10.60031880
   -10.18801425,   -10.28571274
    -9.08526094,    -9.16652262
    -7.63331740,    -7.69613785
    -5.81482789,    -5.85792490
    -6.96768603,    -7.01235090
                                                  
