z,bind
1.5,0.0392501600000017
1.6,-0.026277740000004712
1.7,-0.058908840000007956
1.8,-0.07221413999999271
1.9,-0.07447074000000242
2.0,-0.0705820399999979
2.1,-0.063444539999999
2.2,-0.0547857399999927
