Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
1.5,-20.78434498,-21.15333345,-5.29842233,-5.37203489,-15.68703503,-15.86622096
1.6,-20.89392091,-21.26901234
1.7,-20.94874213,-21.33130538
1.8,-20.96932893,-21.36034982
1.9,-20.96897892,-21.36914413
2.0,-20.95623072,-21.36604317
2.1,-20.93658056,-21.35657014
2.2,-20.91382373,-21.34514138
