z,bind
1.5,0.08492239999999818
1.6,-0.030756489999999914
1.7,-0.09304953000000005
1.8,-0.12209396999999989
1.9,-0.13088827999999886
2.0,-0.12778732000000126
2.1,-0.11831428999999893
2.2,-0.10688553000000134
