z,bind
1.3,0.03443784999879279
1.4,-0.02047215000013386
1.5,-0.054302150000441196
1.6,-0.07368215000198836
1.7,-0.08318215000210477
1.8,-0.08602215000311991
1.9,-0.08441215000377417
2.0,-0.0799121500010384
2.1,-0.07363214999961348
2.2,-0.06634215000187543
