z,bind
1.3,0.033585959999999804
1.4,-0.020006529999999967
1.5,-0.05323882999999985
1.6,-0.07237989999999972
1.7,-0.08183476000000056
1.8,-0.08470263999999983
1.9,-0.08316402
2.0,-0.07875681999999984
2.1,-0.07256833000000029
2.2,-0.06537185000000012
