                                                  

       SCF,CCSD
   -30.34716771,   -30.61182406
   -30.30889610,   -30.54521039
   -30.27760688,   -30.52409415
   -30.17268002,   -30.40366512
   -30.10050756,   -30.33050843
   -29.78910877,   -30.00010186
                                                  
