0: output to I2.dmc.o
sending branch: 0.003735
Finding out where to send: 0.000112
sending walkers:6e-06
matching: 0.000243
sending branch: 0.003281
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003115
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003301
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003222
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003227
Finding out where to send: 7.8e-05
sending walkers:6e-06
matching: 0.00025
sending branch: 0.002997
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003186
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003154
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003209
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.00321
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003527
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003457
Finding out where to send: 0.000102
sending walkers:2e-06
matching: 0.000316
sending branch: 0.003391
Finding out where to send: 9.3e-05
sending walkers:1.2e-05
matching: 0.000253
sending branch: 0.003123
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003298
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003255
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.00327
Finding out where to send: 8.2e-05
sending walkers:4e-06
matching: 0.000241
sending branch: 0.003642
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003245
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003136
Finding out where to send: 7.2e-05
sending walkers:4e-06
matching: 0.000245
sending branch: 0.003051
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003073
Finding out where to send: 7.7e-05
sending walkers:3e-06
matching: 0.000243
sending branch: 0.003109
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003265
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003206
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000284
sending branch: 0.003543
Finding out where to send: 0.000105
sending walkers:1e-06
matching: 0.000295
sending branch: 0.003339
Finding out where to send: 9.3e-05
sending walkers:4e-06
matching: 0.000288
sending branch: 0.003291
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003113
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.003128
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003271
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003283
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003282
Finding out where to send: 9.6e-05
sending walkers:2e-06
matching: 0.000234
sending branch: 0.003282
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000237
sending branch: 0.003115
Finding out where to send: 8.1e-05
sending walkers:4e-06
matching: 0.000256
sending branch: 0.003129
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003271
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003196
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00027
1: Write took 0 seconds
sending branch: 0.003655
Finding out where to send: 6.9e-05
sending walkers:4e-06
matching: 0.00024
sending branch: 0.00324
Finding out where to send: 7.8e-05
sending walkers:6e-06
matching: 0.000238
sending branch: 0.003488
Finding out where to send: 9.3e-05
sending walkers:7e-06
matching: 0.000237
sending branch: 0.003112
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.003083
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.003155
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003155
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003093
Finding out where to send: 7.9e-05
sending walkers:3e-06
matching: 0.000258
sending branch: 0.003184
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003206
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003184
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000286
sending branch: 0.003388
Finding out where to send: 9.1e-05
sending walkers:4e-06
matching: 0.000248
sending branch: 0.003559
Finding out where to send: 0.0001
sending walkers:4e-06
matching: 0.000261
sending branch: 0.003733
Finding out where to send: 0.000102
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003164
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000272
sending branch: 0.00314
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000245
sending branch: 0.003259
Finding out where to send: 9e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003306
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.003262
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003267
Finding out where to send: 8.4e-05
sending walkers:2e-06
matching: 0.000252
sending branch: 0.003392
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.00319
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003191
Finding out where to send: 7.9e-05
sending walkers:8e-06
matching: 0.000243
sending branch: 0.003102
Finding out where to send: 7.6e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003084
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003164
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000237
sending branch: 0.003549
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003564
Finding out where to send: 9.8e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.003093
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003071
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003288
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.0034
Finding out where to send: 7.7e-05
sending walkers:6e-06
matching: 0.000239
sending branch: 0.003713
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.00321
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003318
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003278
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.003252
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.003072
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003318
Finding out where to send: 8.5e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003217
Finding out where to send: 7.5e-05
sending walkers:3e-06
matching: 0.000254
1: Write took 0 seconds
sending branch: 0.003767
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003365
Finding out where to send: 8.4e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003169
Finding out where to send: 8.3e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003153
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000236
sending branch: 0.003079
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.00326
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.00317
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003098
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000249
sending branch: 0.003103
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.00327
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.003333
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.003146
Finding out where to send: 7.2e-05
sending walkers:4e-06
matching: 0.000243
sending branch: 0.003152
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003128
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003464
Finding out where to send: 9.9e-05
sending walkers:2e-06
matching: 0.000248
sending branch: 0.003612
Finding out where to send: 0.000103
sending walkers:2e-06
matching: 0.000254
sending branch: 0.003147
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003324
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003294
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003253
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003288
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003245
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000262
sending branch: 0.003211
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003141
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003171
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.00315
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000256
sending branch: 0.003309
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003252
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000289
sending branch: 0.003488
Finding out where to send: 8.9e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.003523
Finding out where to send: 9.7e-05
sending walkers:2e-06
matching: 0.000292
sending branch: 0.003383
Finding out where to send: 9.2e-05
sending walkers:1e-06
matching: 0.000266
sending branch: 0.003358
Finding out where to send: 7e-05
sending walkers:6e-06
matching: 0.000249
sending branch: 0.00317
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.003166
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000251
sending branch: 0.003277
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003373
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003381
Finding out where to send: 8.7e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003164
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00026
sending branch: 0.003098
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.003189
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000246
1: Write took 0 seconds
sending branch: 0.003506
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.000253
sending branch: 0.003453
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003099
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003088
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000255
sending branch: 0.004137
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000245
sending branch: 0.003099
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003095
Finding out where to send: 7.3e-05
sending walkers:7e-06
matching: 0.000237
sending branch: 0.003128
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003188
Finding out where to send: 7.6e-05
sending walkers:9e-06
matching: 0.000241
sending branch: 0.003809
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000279
sending branch: 0.003192
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003208
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003498
Finding out where to send: 0.000117
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003425
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003787
Finding out where to send: 0.000126
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003493
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003276
Finding out where to send: 7e-05
sending walkers:5e-06
matching: 0.000262
sending branch: 0.003294
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003331
Finding out where to send: 7.5e-05
sending walkers:4e-06
matching: 0.00024
sending branch: 0.003145
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000236
sending branch: 0.003225
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003201
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003106
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.003045
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003688
Finding out where to send: 7.8e-05
sending walkers:7e-06
matching: 0.000243
sending branch: 0.003175
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003198
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003529
Finding out where to send: 9.3e-05
sending walkers:1e-06
matching: 0.000236
sending branch: 0.008698
Finding out where to send: 0.000104
sending walkers:7e-06
matching: 0.000256
sending branch: 0.003391
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003283
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.003163
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.00319
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000238
sending branch: 0.003548
Finding out where to send: 9.4e-05
sending walkers:2e-05
matching: 0.000241
sending branch: 0.003337
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.00348
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003229
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.00312
Finding out where to send: 8.8e-05
sending walkers:5e-06
matching: 0.000248
sending branch: 0.003189
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.00316
Finding out where to send: 7e-05
sending walkers:8e-06
matching: 0.000239
1: Write took 0 seconds
sending branch: 0.003484
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003525
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003134
Finding out where to send: 7.8e-05
sending walkers:4e-06
matching: 0.000236
sending branch: 0.003587
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003135
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003105
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000239
sending branch: 0.003092
Finding out where to send: 7.1e-05
sending walkers:1e-05
matching: 0.000247
sending branch: 0.003673
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003146
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000242
sending branch: 0.003207
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003138
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000239
sending branch: 0.003196
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003101
Finding out where to send: 7.6e-05
sending walkers:6e-06
matching: 0.000238
sending branch: 0.0035
Finding out where to send: 7.3e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.003234
Finding out where to send: 8e-05
sending walkers:3e-06
matching: 0.000248
sending branch: 0.006285
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000259
sending branch: 0.003129
Finding out where to send: 7e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003255
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003149
Finding out where to send: 7.6e-05
sending walkers:4e-06
matching: 0.000247
sending branch: 0.003207
Finding out where to send: 7.2e-05
sending walkers:5e-06
matching: 0.000239
sending branch: 0.003171
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003535
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000249
sending branch: 0.003225
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003121
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003109
Finding out where to send: 7.7e-05
sending walkers:2e-06
matching: 0.000241
sending branch: 0.003223
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.00026
sending branch: 0.00335
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003504
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000242
sending branch: 0.004091
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.00025
sending branch: 0.005014
Finding out where to send: 0.000101
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003533
Finding out where to send: 9.6e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003499
Finding out where to send: 0.000104
sending walkers:2e-06
matching: 0.00024
sending branch: 0.003095
Finding out where to send: 6.8e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003239
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003267
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000279
sending branch: 0.003436
Finding out where to send: 8.2e-05
sending walkers:3e-06
matching: 0.000258
sending branch: 0.003343
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.00325
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000252
sending branch: 0.003113
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.00316
Finding out where to send: 7.6e-05
sending walkers:3e-06
matching: 0.000254
1: Write took 0 seconds
sending branch: 0.003503
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003409
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.00317
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.00025
sending branch: 0.003134
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003189
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003153
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003127
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003101
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003175
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.000258
sending branch: 0.003212
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000247
sending branch: 0.003297
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000242
sending branch: 0.003093
Finding out where to send: 7.5e-05
sending walkers:8e-06
matching: 0.000286
sending branch: 0.00333
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003499
Finding out where to send: 9.3e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003341
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003435
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000254
sending branch: 0.003139
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000238
sending branch: 0.003388
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003142
Finding out where to send: 7.9e-05
sending walkers:6e-06
matching: 0.000264
sending branch: 0.003124
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003601
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003619
Finding out where to send: 8.1e-05
sending walkers:1e-06
matching: 0.000256
sending branch: 0.003324
Finding out where to send: 7.8e-05
sending walkers:5e-06
matching: 0.000255
sending branch: 0.003142
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003102
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003088
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000268
sending branch: 0.003183
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000257
sending branch: 0.003385
Finding out where to send: 8.9e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003534
Finding out where to send: 9.2e-05
sending walkers:2e-06
matching: 0.00026
sending branch: 0.003181
Finding out where to send: 7.5e-05
sending walkers:5e-06
matching: 0.000249
sending branch: 0.003158
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003223
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003135
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003171
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000254
sending branch: 0.003195
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000255
sending branch: 0.003562
Finding out where to send: 8.2e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003149
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003204
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000269
sending branch: 0.003189
Finding out where to send: 7.7e-05
sending walkers:4e-06
matching: 0.00025
sending branch: 0.003158
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000255
1: Write took 0 seconds
sending branch: 0.003088
Finding out where to send: 7.5e-05
sending walkers:2e-06
matching: 0.000269
sending branch: 0.003472
Finding out where to send: 7.8e-05
sending walkers:3e-06
matching: 0.000248
sending branch: 0.00339
Finding out where to send: 7.7e-05
sending walkers:5e-06
matching: 0.000255
sending branch: 0.003315
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000246
sending branch: 0.003103
Finding out where to send: 7.8e-05
sending walkers:2e-06
matching: 0.00024
sending branch: 0.00327
Finding out where to send: 7.3e-05
sending walkers:5e-06
matching: 0.000254
sending branch: 0.003235
Finding out where to send: 9.7e-05
sending walkers:2e-06
matching: 0.000243
sending branch: 0.003207
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000265
sending branch: 0.003242
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000258
sending branch: 0.003295
Finding out where to send: 7.3e-05
sending walkers:7e-06
matching: 0.000256
sending branch: 0.003178
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003082
Finding out where to send: 8e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003124
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003656
Finding out where to send: 0.000107
sending walkers:1e-06
matching: 0.000301
sending branch: 0.003322
Finding out where to send: 8.8e-05
sending walkers:1e-06
matching: 0.000253
sending branch: 0.003743
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003217
Finding out where to send: 7.2e-05
sending walkers:2e-06
matching: 0.000245
sending branch: 0.003837
Finding out where to send: 8.1e-05
sending walkers:5e-06
matching: 0.000307
sending branch: 0.003437
Finding out where to send: 9.2e-05
sending walkers:4e-06
matching: 0.000267
sending branch: 0.003153
Finding out where to send: 7.4e-05
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003334
Finding out where to send: 7.4e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003189
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000246
sending branch: 0.003207
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000249
sending branch: 0.003193
Finding out where to send: 6.9e-05
sending walkers:1.5e-05
matching: 0.000249
sending branch: 0.003114
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000245
sending branch: 0.003133
Finding out where to send: 7.9e-05
sending walkers:2e-06
matching: 0.000258
sending branch: 0.003212
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000293
sending branch: 0.003558
Finding out where to send: 9.6e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003274
Finding out where to send: 8.3e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003141
Finding out where to send: 6.8e-05
sending walkers:1.7e-05
matching: 0.000246
sending branch: 0.003175
Finding out where to send: 7.2e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003244
Finding out where to send: 7.5e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003148
Finding out where to send: 8e-05
sending walkers:2e-06
matching: 0.000247
sending branch: 0.003196
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.00331
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003215
Finding out where to send: 8.1e-05
sending walkers:2e-06
matching: 0.000244
sending branch: 0.003319
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000233
sending branch: 0.003125
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003175
Finding out where to send: 7e-05
sending walkers:1e-06
matching: 0.000244
sending branch: 0.003155
Finding out where to send: 7.3e-05
sending walkers:1e-06
matching: 0.00025
1: Write took 0 seconds
sending branch: 0.003802
Finding out where to send: 7.1e-05
sending walkers:1e-06
matching: 0.00025
sending branch: 0.003442
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.00024
sending branch: 0.003127
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003186
Finding out where to send: 8e-05
sending walkers:6e-06
matching: 0.000252
sending branch: 0.003161
Finding out where to send: 6.9e-05
sending walkers:1e-06
matching: 0.000242
sending branch: 0.003671
Finding out where to send: 0.000103
sending walkers:1e-06
matching: 0.000263
sending branch: 0.003202
Finding out where to send: 9.1e-05
sending walkers:1e-06
matching: 0.000239
sending branch: 0.003231
Finding out where to send: 7.7e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.003222
Finding out where to send: 7.8e-05
sending walkers:1e-06
matching: 0.000248
sending branch: 0.003233
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000241
sending branch: 0.003314
Finding out where to send: 7.9e-05
sending walkers:1e-06
matching: 0.000262
sending branch: 0.003123
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000261
sending branch: 0.003376
Finding out where to send: 9.8e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003446
Finding out where to send: 0.000125
sending walkers:2e-06
matching: 0.000251
sending branch: 0.003409
Finding out where to send: 7.6e-05
sending walkers:1e-06
matching: 0.000251
sending branch: 0.003159
Finding out where to send: 7.4e-05
sending walkers:5e-06
matching: 0.000241
sending branch: 0.003145
Finding out where to send: 7.1e-05
sending walkers:2e-06
matching: 0.000238
sending branch: 0.003326
Finding out where to send: 9.7e-05
sending walkers:1e-06
matching: 0.000243
sending branch: 0.003186
