z,bind
1.5,0.038653660000001366
1.6,-0.026587240000019108
1.7,-0.0590654400000048
1.8,-0.07229024000002227
1.9,-0.07450483999999591
2.0,-0.07059423999998415
2.1,-0.06344503999999773
2.2,-0.05477984000000191
