                                                  

     Z,SCF,CCSD,A_SCF,A_CCSD,B_SCF,B_CCSD
   1.5,   -150.5195529,   -151.5304284,   -134.9907604,   -135.7028611,   -15.68703503,   -15.86622096
   1.6,   -150.5962295,   -151.5956693,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.7,   -150.6408848,   -151.6281475,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.8,   -150.6647437,   -151.6413723,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   1.9,   -150.6751826,   -151.6435869,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.0,   -150.6770440,   -151.6396763,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.1,   -150.6735207,   -151.6325271,      0.0000000,      0.0000000,     0.00000000,     0.00000000
   2.2,   -150.6667185,   -151.6238619,      0.0000000,      0.0000000,     0.00000000,     0.00000000
                                                  
